1.502634796371231556e+09,-2.953484174397980951e+03,6.109192134881675884e+03,4.952041493399539149e+02
1.502634797371231556e+09,-2.957218822402922797e+03,6.106572665555780077e+03,5.007330576101700785e+02
1.502634798371231556e+09,-2.961016244329420715e+03,6.103981805770658866e+03,5.066753650517388223e+02
1.502634799371231556e+09,-2.964795937672732634e+03,6.101903787429263502e+03,5.122465616631596959e+02
1.502634800371231556e+09,-2.969040998703525929e+03,6.099386407627342123e+03,5.183382743960992229e+02
1.502634801371231556e+09,-2.973122584469494086e+03,6.097189119583557840e+03,5.242318363148800699e+02
1.502634802371231556e+09,-2.977489505744963481e+03,6.094458498626360779e+03,5.300989373858033105e+02
1.502634803371231556e+09,-2.981844380079630355e+03,6.091921933245346736e+03,5.364431726521983137e+02
1.502634804371231556e+09,-2.985827412154542344e+03,6.089663650981136016e+03,5.423079502665279961e+02
1.502634805371231556e+09,-2.989644215708899537e+03,6.087041398331074561e+03,5.481164977695851803e+02
1.502634806371231556e+09,-2.993514306650629806e+03,6.084003782435924222e+03,5.542468292283758728e+02
1.502634807371231556e+09,-2.997511230733492539e+03,6.081652386434665459e+03,5.600901849466711155e+02
1.502634808371231556e+09,-3.001710186954248456e+03,6.079162880764899455e+03,5.658638871999596631e+02
1.502634809371231556e+09,-3.005688569372010534e+03,6.076335027327694661e+03,5.718339054142211353e+02
1.502634810371231556e+09,-3.009333434040570864e+03,6.073660693887031812e+03,5.779496494011851837e+02
1.502634811371231556e+09,-3.013785876018278941e+03,6.071207206525047695e+03,5.838564572363242178e+02
1.502634812371231556e+09,-3.018148396726184728e+03,6.068178849589623496e+03,5.902170176552824614e+02
1.502634813371231556e+09,-3.022168139834081103e+03,6.065463561528152240e+03,5.963758137754598465e+02
1.502634814371231556e+09,-3.025982509336140083e+03,6.062515537095559921e+03,6.026858299428059809e+02
1.502634815371231556e+09,-3.030323921693797274e+03,6.059511622645951320e+03,6.086865586578124976e+02
1.502634816371231556e+09,-3.034814202846749595e+03,6.056533887225195031e+03,6.144895228911709637e+02
1.502634817371231556e+09,-3.039361732773139011e+03,6.053448692950915756e+03,6.200314670312039880e+02
1.502634818371231556e+09,-3.043378420223815738e+03,6.051095305003373142e+03,6.263669885411005680e+02
1.502634819371231556e+09,-3.047284598192342855e+03,6.048397131502892080e+03,6.325549223939399326e+02
1.502634820371231556e+09,-3.051369281929938552e+03,6.045353325027297615e+03,6.386335145920678542e+02
1.502634821371231556e+09,-3.055283441678021063e+03,6.042552737603107744e+03,6.448287872806328096e+02
1.502634822371231556e+09,-3.059089432787719488e+03,6.039846490097149399e+03,6.505317283461936313e+02
1.502634823371231556e+09,-3.062640817601020899e+03,6.037190630775689897e+03,6.560526236997382057e+02
1.502634824371231556e+09,-3.067002441090450702e+03,6.034314884251697549e+03,6.619417858118972617e+02
1.502634825371231556e+09,-3.070675513499195404e+03,6.031685722968173650e+03,6.675082052321344008e+02
1.502634826371231556e+09,-3.075065694428265033e+03,6.029202170413464046e+03,6.734699094776336779e+02
1.502634827371231556e+09,-3.079301587460229712e+03,6.026245439815303143e+03,6.797870950471854030e+02
1.502634828371231556e+09,-3.083245381906839157e+03,6.023726511768271848e+03,6.855189619818720530e+02
1.502634829371231556e+09,-3.086744190281098781e+03,6.020901455826608981e+03,6.912301327817484662e+02
1.502634830371231556e+09,-3.090260093980724832e+03,6.018275666659336821e+03,6.973617130693457966e+02
1.502634831371231556e+09,-3.094326823301470085e+03,6.015956466662912135e+03,7.028093876194486711e+02
1.502634832371231556e+09,-3.098630101292104428e+03,6.013046604492092229e+03,7.081238486800090186e+02
1.502634833371231556e+09,-3.102979786762687581e+03,6.010640287456491023e+03,7.139063372861699008e+02
1.502634834371231556e+09,-3.106757060332726724e+03,6.007460565097677318e+03,7.193816857988771289e+02
1.502634835371231556e+09,-3.110770883699885871e+03,6.004525731340550919e+03,7.250904680939015634e+02
1.502634836371231556e+09,-3.114567620234373408e+03,6.001484257001484366e+03,7.306631143097620225e+02
1.502634837371231556e+09,-3.118295006376834408e+03,5.998687707319712899e+03,7.366818262789146274e+02
1.502634838371231556e+09,-3.121780326010853969e+03,5.996238765011932628e+03,7.428191636931171615e+02
1.502634839371231556e+09,-3.125787979327324138e+03,5.993460148816970104e+03,7.485316578452913063e+02
1.502634840371231556e+09,-3.129731077328513493e+03,5.990265662124231312e+03,7.543666253692176724e+02
1.502634841371231556e+09,-3.133348057109682486e+03,5.987968587295180441e+03,7.600927082603732288e+02
1.502634842371231556e+09,-3.137878928704471036e+03,5.985596454815471589e+03,7.660062615446021255e+02
1.502634843371231556e+09,-3.141493281528387797e+03,5.983021995252704983e+03,7.720170479043849809e+02
1.502634844371231556e+09,-3.145441079450069083e+03,5.980371400576762426e+03,7.779277078924948228e+02
1.502634845371231556e+09,-3.149211407557922939e+03,5.977936837181944611e+03,7.836307438710534825e+02
1.502634846371231556e+09,-3.152854230766928595e+03,5.975123407674548616e+03,7.895921446178531369e+02
1.502634847371231556e+09,-3.156805720659196595e+03,5.972473507657477057e+03,7.956723024664739796e+02
1.502634848371231556e+09,-3.161058097445322346e+03,5.969929131201612108e+03,8.017213265701415139e+02
1.502634849371231556e+09,-3.165445205426088705e+03,5.967403193137426570e+03,8.073730729054822177e+02
1.502634850371231556e+09,-3.169479360281814479e+03,5.963983869626118576e+03,8.135025711131405615e+02
1.502634851371231556e+09,-3.173313155682828892e+03,5.961064944130057484e+03,8.195702948666855718e+02
1.502634852371231556e+09,-3.177449254959262817e+03,5.958303428831363817e+03,8.254798570471160701e+02
1.502634853371231556e+09,-3.181275828927012753e+03,5.955270550720118990e+03,8.311220073295834254e+02
1.502634854371231556e+09,-3.185608400172875008e+03,5.952639772349543819e+03,8.368484959942426258e+02
1.502634855371231556e+09,-3.189938252325705434e+03,5.949459312467373820e+03,8.429545172857929174e+02
1.502634856371231556e+09,-3.193823355377869120e+03,5.946631580973017662e+03,8.487802020500895424e+02
1.502634857371231556e+09,-3.198139034326666206e+03,5.943928741727889246e+03,8.547375182604962447e+02
1.502634858371231556e+09,-3.201850683272071819e+03,5.940379138756271459e+03,8.608431464933393045e+02
1.502634859371231556e+09,-3.205978308691454458e+03,5.937217235959399659e+03,8.669126404446167271e+02
1.502634860371231556e+09,-3.210120624371370923e+03,5.934228265084379927e+03,8.733065925835787766e+02
1.502634861371231556e+09,-3.214522940685944377e+03,5.931012745138072205e+03,8.795569996808184214e+02
1.502634862371231556e+09,-3.218354616557796362e+03,5.927855321624539101e+03,8.854950046342748919e+02
1.502634863371231556e+09,-3.221931404512402423e+03,5.924801332190992980e+03,8.915113796453307486e+02
1.502634864371231556e+09,-3.225936894183866571e+03,5.921690808668454338e+03,8.974309797359028380e+02
1.502634865371231556e+09,-3.229688169622404985e+03,5.918573460840440930e+03,9.031589717765516525e+02
1.502634866371231556e+09,-3.233484823425567356e+03,5.915694765728378115e+03,9.094436045968645885e+02
1.502634867371231556e+09,-3.236992152033169077e+03,5.912595945007955379e+03,9.156214362561518101e+02
1.502634868371231556e+09,-3.240674193901717445e+03,5.909631681787669550e+03,9.218685074079879769e+02
1.502634869371231556e+09,-3.244062972798161354e+03,5.906166417501292017e+03,9.277455960393475607e+02
1.502634870371231556e+09,-3.247883016230852718e+03,5.903142900879289300e+03,9.338018706514232008e+02
1.502634871371231556e+09,-3.251502529991305892e+03,5.899702361006699903e+03,9.397673299158087730e+02
1.502634872371231556e+09,-3.255177704365018599e+03,5.896520548804169266e+03,9.457040769723016638e+02
1.502634873371231556e+09,-3.258899045998156907e+03,5.892991488545524589e+03,9.517613871012342770e+02
1.502634874371231556e+09,-3.262785732543191898e+03,5.889445363991516388e+03,9.578771515143596389e+02
1.502634875371231556e+09,-3.266034040959454614e+03,5.886419524530019771e+03,9.642484426669253708e+02
1.502634876371231556e+09,-3.270041203266152479e+03,5.882993406142461026e+03,9.704223086356436170e+02
1.502634877371231556e+09,-3.273328526065501592e+03,5.879925513556560873e+03,9.763369966249663321e+02
1.502634878371231556e+09,-3.276584503778291946e+03,5.877013109283282574e+03,9.820828072903743760e+02
1.502634879371231556e+09,-3.279861131856878274e+03,5.873665805176961840e+03,9.880733854622009176e+02
1.502634880371231556e+09,-3.283700974154412052e+03,5.870731003755221536e+03,9.945207454637965157e+02
1.502634881371231556e+09,-3.287846796627820822e+03,5.867698120260200994e+03,1.000667442902416155e+03
1.502634882371231556e+09,-3.291535573746476985e+03,5.863899219358863775e+03,1.006833473042504238e+03
1.502634883371231556e+09,-3.295073636576725221e+03,5.860617044288253055e+03,1.013203430442966919e+03
1.502634884371231556e+09,-3.298442261723028423e+03,5.857277788018664978e+03,1.019113179756657473e+03
1.502634885371231556e+09,-3.302100651864089741e+03,5.854456597560931186e+03,1.025227692527919999e+03
1.502634886371231556e+09,-3.305554277143442505e+03,5.851383360431379515e+03,1.031003191387593233e+03
1.502634887371231556e+09,-3.308773709647946816e+03,5.848230965529193782e+03,1.037371692373298629e+03
1.502634888371231556e+09,-3.312515635214881513e+03,5.845232364979299746e+03,1.043225686297721722e+03
1.502634889371231556e+09,-3.316202388702166900e+03,5.842038265719489573e+03,1.048886726066162964e+03
1.502634890371231556e+09,-3.319907827028177962e+03,5.838810945635047574e+03,1.054812157010796909e+03
1.502634891371231556e+09,-3.323869521885679205e+03,5.836217631135208649e+03,1.060607486683135903e+03
1.502634892371231556e+09,-3.327550018856217321e+03,5.833171402520039919e+03,1.066822278584665355e+03
1.502634893371231556e+09,-3.331155855303023145e+03,5.830168391199476901e+03,1.072744605573043827e+03
1.502634894371231556e+09,-3.335048189968815677e+03,5.826884026293302668e+03,1.079075178394004524e+03
1.502634895371231556e+09,-3.338972024457165389e+03,5.823911317656557003e+03,1.084588646475396445e+03
1.502634896371231556e+09,-3.342737273635736528e+03,5.820673090559632328e+03,1.090807769501996518e+03
1.502634897371231556e+09,-3.346762237818282756e+03,5.817541155155764500e+03,1.096394350522324885e+03
1.502634898371231556e+09,-3.350371977137457179e+03,5.813929598367343715e+03,1.101848864912146837e+03
1.502634899371231556e+09,-3.354437627230729959e+03,5.810751684751648099e+03,1.107806712147683356e+03
1.502634900371231556e+09,-3.358092505270928086e+03,5.807607285225309170e+03,1.113606447632369964e+03
1.502634901371231556e+09,-3.362232087187829165e+03,5.804591802246408406e+03,1.119542228064732626e+03
1.502634902371231556e+09,-3.365893592485349018e+03,5.801496209644031296e+03,1.124998695223388495e+03
1.502634903371231556e+09,-3.369678004397536824e+03,5.798129573160391374e+03,1.130918703315433731e+03
1.502634904371231556e+09,-3.373883903681759421e+03,5.795306567059751615e+03,1.137049833060869560e+03
1.502634905371231556e+09,-3.377719064518758842e+03,5.791850179534263589e+03,1.142677004720547984e+03
1.502634906371231556e+09,-3.381068189125588106e+03,5.789104968786256904e+03,1.148253591985852381e+03
1.502634907371231556e+09,-3.385000483875171540e+03,5.785902192260436095e+03,1.153936876732469727e+03
1.502634908371231556e+09,-3.388649341748705865e+03,5.782421588341278039e+03,1.159236052440572848e+03
1.502634909371231556e+09,-3.392711813516940765e+03,5.779641995746324028e+03,1.165084439160436887e+03
1.502634910371231556e+09,-3.396277721774804832e+03,5.776438178038453771e+03,1.170755461165378847e+03
1.502634911371231556e+09,-3.400122977589722723e+03,5.773161963346677112e+03,1.176698379578579988e+03
1.502634912371231556e+09,-3.403619209695898917e+03,5.770232425433896424e+03,1.182440033413615083e+03
1.502634913371231556e+09,-3.407227676999600590e+03,5.766741193431919783e+03,1.188342020772960495e+03
1.502634914371231556e+09,-3.410810760090914300e+03,5.763818665569356199e+03,1.193858466396371341e+03
1.502634915371231556e+09,-3.414331383680696945e+03,5.760543919902641392e+03,1.199627565647230767e+03
1.502634916371231556e+09,-3.418092194617253426e+03,5.757209537678466404e+03,1.205499626142102898e+03
1.502634917371231556e+09,-3.421585789118957109e+03,5.753850041277672972e+03,1.210900621466941629e+03
1.502634918371231556e+09,-3.425657355678593376e+03,5.750553538730824584e+03,1.216636148866479743e+03
1.502634919371231556e+09,-3.428990342980605874e+03,5.747286388744693795e+03,1.221885943609033802e+03
1.502634920371231556e+09,-3.432912552138008778e+03,5.743600480030155268e+03,1.227363587481617060e+03
1.502634921371231556e+09,-3.436596037640420036e+03,5.739604225730637154e+03,1.232941649516782491e+03
1.502634922371231556e+09,-3.440321878919251049e+03,5.736435490165519695e+03,1.238580064268890510e+03
1.502634923371231556e+09,-3.443750181979240097e+03,5.733120306788541711e+03,1.244110406968964753e+03
1.502634924371231556e+09,-3.447174831151406579e+03,5.729636430087873123e+03,1.249665011436127543e+03
1.502634925371231556e+09,-3.450259688886871118e+03,5.726121235977793731e+03,1.255381775120974226e+03
1.502634926371231556e+09,-3.454219824278148735e+03,5.722760573181032669e+03,1.261411728885570938e+03
1.502634927371231556e+09,-3.457261913892504708e+03,5.719752634977945490e+03,1.267438250830351080e+03
1.502634928371231556e+09,-3.460852198087563920e+03,5.715955647382160350e+03,1.273451671696462199e+03
1.502634929371231556e+09,-3.464351488980081285e+03,5.712093318715641544e+03,1.279784861175435253e+03
1.502634930371231556e+09,-3.468200465619637271e+03,5.708375431563325037e+03,1.285608983340011946e+03
1.502634931371231556e+09,-3.471704805715968632e+03,5.704439362574035840e+03,1.291519463740374476e+03
1.502634932371231556e+09,-3.474851012132131018e+03,5.700703892767862271e+03,1.296989463119043876e+03
1.502634933371231556e+09,-3.478273834022204937e+03,5.697428793277146724e+03,1.302682740701690363e+03
1.502634934371231556e+09,-3.481314662731118460e+03,5.693803944881638927e+03,1.308323949806738028e+03
1.502634935371231556e+09,-3.484831294237483689e+03,5.690164999066593737e+03,1.314322720469334172e+03
1.502634936371231556e+09,-3.488359154196874897e+03,5.686519582301569244e+03,1.320050988415617667e+03
1.502634937371231556e+09,-3.491752955836508590e+03,5.683073840266783009e+03,1.325867571902321060e+03
1.502634938371231556e+09,-3.495382433671226863e+03,5.679436557960645587e+03,1.331677102245356309e+03
1.502634939371231556e+09,-3.498787880523250806e+03,5.676150175162412779e+03,1.337804183272129649e+03
1.502634940371231556e+09,-3.502675986928837574e+03,5.672753855923855554e+03,1.343938674718072889e+03
1.502634941371231556e+09,-3.506664999140017244e+03,5.669182372636658329e+03,1.350221160942523056e+03
1.502634942371231556e+09,-3.510080835287161335e+03,5.665294400438001503e+03,1.356209274811444629e+03
1.502634943371231556e+09,-3.514020069104542927e+03,5.661922717293206915e+03,1.362418663914927492e+03
1.502634944371231556e+09,-3.517294879296728141e+03,5.658107581185902745e+03,1.368552339525571597e+03
1.502634945371231556e+09,-3.520534889538299467e+03,5.654485875210319136e+03,1.374198545599722365e+03
1.502634946371231556e+09,-3.523804904882565552e+03,5.651063888726899677e+03,1.380093893018676908e+03
1.502634947371231556e+09,-3.527453193232581725e+03,5.647634340883834739e+03,1.385730867938149913e+03
1.502634948371231556e+09,-3.531079787774445776e+03,5.643760553861273365e+03,1.391876530438177952e+03
1.502634949371231556e+09,-3.534434085508217777e+03,5.640295446821138285e+03,1.398025351009560836e+03
1.502634950371231556e+09,-3.537506206464875504e+03,5.636816204801254571e+03,1.403469632705277490e+03
1.502634951371231556e+09,-3.540809092574129409e+03,5.633113048015078675e+03,1.409768606744883073e+03
1.502634952371231556e+09,-3.543766858073477124e+03,5.629386189702608135e+03,1.415472211286844868e+03
1.502634953371231556e+09,-3.547413409679977121e+03,5.626033140078320685e+03,1.421615361016678889e+03
1.502634954371231556e+09,-3.551176599705055196e+03,5.622604860311885204e+03,1.427299377990517769e+03
1.502634955371231556e+09,-3.554446474699478131e+03,5.618887428412699592e+03,1.432700238764575715e+03
1.502634956371231556e+09,-3.557730202436179752e+03,5.615444577120097165e+03,1.438605295140519729e+03
1.502634957371231556e+09,-3.561336379709334778e+03,5.611525196266231433e+03,1.444642729757628103e+03
1.502634958371231556e+09,-3.565110584029902384e+03,5.608217620825947961e+03,1.450267420994553504e+03
1.502634959371231556e+09,-3.568538208273599594e+03,5.604865524048395855e+03,1.456094055375718654e+03
1.502634960371231556e+09,-3.572001503790291736e+03,5.601511449864908172e+03,1.461605459099563859e+03
1.502634961371231556e+09,-3.576010583345804662e+03,5.597987158838937830e+03,1.467233988841921928e+03
1.502634962371231556e+09,-3.579343843771257980e+03,5.594447699766587903e+03,1.472529202477443050e+03
1.502634963371231556e+09,-3.583104441945351482e+03,5.590546350890044778e+03,1.478015875189855706e+03
1.502634964371231556e+09,-3.586438508517262562e+03,5.587351428706135266e+03,1.483550305678786344e+03
1.502634965371231556e+09,-3.590114699168353582e+03,5.583441044444079125e+03,1.488964117460148600e+03
1.502634966371231556e+09,-3.593538993020243652e+03,5.579606570572275814e+03,1.494241788684491439e+03
1.502634967371231556e+09,-3.597274827027451920e+03,5.575758715518605641e+03,1.499491624829659486e+03
1.502634968371231556e+09,-3.600952553020654705e+03,5.571612945613559532e+03,1.504779795337042060e+03
1.502634969371231556e+09,-3.604233800996662467e+03,5.567642666855434072e+03,1.510025113969024687e+03
1.502634970371231556e+09,-3.607732379266392400e+03,5.563813562311222086e+03,1.516043877873019710e+03
1.502634971371231556e+09,-3.611436626297332623e+03,5.560358255453547827e+03,1.521960087926559027e+03
1.502634972371231556e+09,-3.614739528708009402e+03,5.556966148435097239e+03,1.527740629856694795e+03
1.502634973371231556e+09,-3.618219974358132276e+03,5.553019491572405968e+03,1.533253365279199215e+03
1.502634974371231556e+09,-3.621867405821297780e+03,5.548944583525936650e+03,1.539442189246769431e+03
1.502634975371231556e+09,-3.625274403127880760e+03,5.545100032167155405e+03,1.545553328086365582e+03
1.502634976371231556e+09,-3.628899767262063961e+03,5.541453073391201542e+03,1.551359655601198938e+03
1.502634977371231556e+09,-3.632202080803583613e+03,5.537554855176221281e+03,1.556707960626749582e+03
1.502634978371231556e+09,-3.635676095610671837e+03,5.533530855172135489e+03,1.562279564724759894e+03
1.502634979371231556e+09,-3.638760756112475519e+03,5.529809378332574852e+03,1.567873076819586004e+03
1.502634980371231556e+09,-3.641875168494535046e+03,5.526458861534538300e+03,1.573578534183576721e+03
1.502634981371231556e+09,-3.644891307552095441e+03,5.522680629176815273e+03,1.579188792120613471e+03
1.502634982371231556e+09,-3.648157306925902049e+03,5.518958099668981959e+03,1.584992406724645662e+03
1.502634983371231556e+09,-3.651702303918144025e+03,5.515178344260493759e+03,1.590735281895552362e+03
1.502634984371231556e+09,-3.655202309886471994e+03,5.511545523199514719e+03,1.596927114308475893e+03
1.502634985371231556e+09,-3.658494242667985418e+03,5.508015642923826817e+03,1.603032763674917305e+03
1.502634986371231556e+09,-3.662086361645269335e+03,5.504462231429666645e+03,1.608839567325913322e+03
1.502634987371231556e+09,-3.665510265428397361e+03,5.500734434969286667e+03,1.614680385157766977e+03
1.502634988371231556e+09,-3.668510497850414595e+03,5.496722500332126401e+03,1.620496281689583839e+03
1.502634989371231556e+09,-3.671987739634409991e+03,5.493248000139424221e+03,1.626485715023485227e+03
1.502634990371231556e+09,-3.675009026180904129e+03,5.489274476117185259e+03,1.632262406257434577e+03
1.502634991371231556e+09,-3.678210626755499561e+03,5.485123421191861780e+03,1.637873977628016291e+03
1.502634992371231556e+09,-3.681167253764303950e+03,5.481425966121239981e+03,1.643725947821709724e+03
1.502634993371231556e+09,-3.684109577696799079e+03,5.477666477866733658e+03,1.649539800174218044e+03
1.502634994371231556e+09,-3.687070507197227016e+03,5.473830655340957492e+03,1.655183389978895548e+03
1.502634995371231556e+09,-3.689873992287579767e+03,5.470207647976848421e+03,1.660824421924087574e+03
1.502634996371231556e+09,-3.693134708583510019e+03,5.466706864158190001e+03,1.666822023054540523e+03
1.502634997371231556e+09,-3.696072983098593340e+03,5.462763976558115246e+03,1.672554281183830199e+03
1.502634998371231556e+09,-3.699099528395262041e+03,5.458694763688335115e+03,1.678324588091923943e+03
1.502634999371231556e+09,-3.702044711360860674e+03,5.454835501607935839e+03,1.683823151693171667e+03
1.502635000371231556e+09,-3.705478228967309406e+03,5.451174911417259864e+03,1.689450121528868294e+03
1.502635001371231556e+09,-3.708697982957891327e+03,5.446840453229512605e+03,1.695503015851772489e+03
